"MTU","Out Area","In Area","Physical Flow (MW)"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1","BZN|DE-LU","1189.04"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|NL","BZN|DK1","632.42"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|NO2","BZN|DK1","1299.70"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|DK1","BZN|SE3","0.00"
"30/08/2023 11:00:00 - 30/08/2023 12:00:00","BZN|SE3","BZN|DK1","73.97"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1","BZN|DE-LU","1213.76"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|NL","BZN|DK1","697.53"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|NO2","BZN|DK1","1299.39"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|DK1","BZN|SE3","27.30"
"30/08/2023 12:00:00 - 30/08/2023 13:00:00","BZN|SE3","BZN|DK1","0.00"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1","BZN|DE-LU","1202.08"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|NL","BZN|DK1","691.17"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|NO2","BZN|DK1","1299.19"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|DK1","BZN|SE3","0.00"
"30/08/2023 13:00:00 - 30/08/2023 14:00:00","BZN|SE3","BZN|DK1","66.66"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1","BZN|DE-LU","1267.04"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|NL","BZN|DK1","619.66"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|NO2","BZN|DK1","1300.12"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|DK1","BZN|SE3","0.00"
"30/08/2023 14:00:00 - 30/08/2023 15:00:00","BZN|SE3","BZN|DK1","80.89"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1","BZN|DE-LU","1157.20"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|NL","BZN|DK1","693.87"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|NO2","BZN|DK1","1299.72"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|DK1","BZN|SE3","419.55"
"30/08/2023 15:00:00 - 30/08/2023 16:00:00","BZN|SE3","BZN|DK1","0.00"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1","BZN|DE-LU","711.84"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|NL","BZN|DK1","698.30"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|NO2","BZN|DK1","1299.68"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|DK1","BZN|SE3","577.66"
"30/08/2023 16:00:00 - 30/08/2023 17:00:00","BZN|SE3","BZN|DK1","0.00"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1","BZN|DE-LU","308.56"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|NL","BZN|DK1","698.37"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|NO2","BZN|DK1","1320.85"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|DK1","BZN|SE3","562.15"
"30/08/2023 17:00:00 - 30/08/2023 18:00:00","BZN|SE3","BZN|DK1","0.00"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1","BZN|DE-LU","426.48"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|NL","BZN|DK1","698.44"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|NO2","BZN|DK1","1609.20"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|DK1","BZN|SE3","539.79"
"30/08/2023 18:00:00 - 30/08/2023 19:00:00","BZN|SE3","BZN|DK1","0.00"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1","BZN|DE-LU","374.00"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|NL","BZN|DK1","666.04"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|NO2","BZN|DK1","1622.30"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|DK1","BZN|SE3","673.48"
"30/08/2023 19:00:00 - 30/08/2023 20:00:00","BZN|SE3","BZN|DK1","0.00"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1","BZN|DE-LU","0.00"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DE-LU","BZN|DK1","503.52"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|NL","BZN|DK1","4.97"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|NO2","BZN|DK1","1501.35"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|DK1","BZN|SE3","687.79"
"30/08/2023 20:00:00 - 30/08/2023 21:00:00","BZN|SE3","BZN|DK1","0.00"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1","BZN|DE-LU","83.68"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|NL","BZN|DK1","184.99"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|NO2","BZN|DK1","1621.48"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|DK1","BZN|SE3","324.67"
"30/08/2023 21:00:00 - 30/08/2023 22:00:00","BZN|SE3","BZN|DK1","0.00"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1","BZN|DE-LU","334.40"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|NL","BZN|DK1","109.77"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|NO2","BZN|DK1","1632.05"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|DK1","BZN|SE3","0.00"
"30/08/2023 22:00:00 - 30/08/2023 23:00:00","BZN|SE3","BZN|DK1","31.05"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1","BZN|DE-LU","975.92"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DE-LU","BZN|DK1","0.00"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1","BZN|DK1A","n/e"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1A","BZN|DK1","n/e"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1","BZN|DK2","0.00"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK2","BZN|DK1","0.00"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1","BZN|GB","n/e"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|GB","BZN|DK1","n/e"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1","BZN|NL","0.00"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|NL","BZN|DK1","111.75"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1","BZN|NO2","0.00"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|NO2","BZN|DK1","1632.04"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|DK1","BZN|SE3","0.00"
"30/08/2023 23:00:00 - 31/08/2023 00:00:00","BZN|SE3","BZN|DK1","493.23"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1","BZN|DE-LU","658.80"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DE-LU","BZN|DK1","0.00"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1","BZN|DK1A","n/e"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1A","BZN|DK1","n/e"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1","BZN|DK2","0.00"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK2","BZN|DK1","0.00"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1","BZN|GB","n/e"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|GB","BZN|DK1","n/e"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1","BZN|NL","258.22"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|NL","BZN|DK1","0.00"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1","BZN|NO2","0.00"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|NO2","BZN|DK1","1632.19"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|DK1","BZN|SE3","0.00"
"31/08/2023 00:00:00 - 31/08/2023 01:00:00","BZN|SE3","BZN|DK1","516.90"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1","BZN|DE-LU","588.24"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DE-LU","BZN|DK1","0.00"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1","BZN|DK1A","n/e"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1A","BZN|DK1","n/e"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1","BZN|DK2","0.00"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK2","BZN|DK1","0.00"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1","BZN|GB","n/e"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|GB","BZN|DK1","n/e"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1","BZN|NL","359.04"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|NL","BZN|DK1","0.00"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1","BZN|NO2","0.00"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|NO2","BZN|DK1","1632.10"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|DK1","BZN|SE3","0.00"
"31/08/2023 01:00:00 - 31/08/2023 02:00:00","BZN|SE3","BZN|DK1","518.16"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1","BZN|DE-LU","828.72"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DE-LU","BZN|DK1","0.00"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1","BZN|DK1A","n/e"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1A","BZN|DK1","n/e"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1","BZN|DK2","0.00"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK2","BZN|DK1","0.00"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1","BZN|GB","n/e"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|GB","BZN|DK1","n/e"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1","BZN|NL","243.55"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|NL","BZN|DK1","0.00"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1","BZN|NO2","0.00"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|NO2","BZN|DK1","1632.01"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|DK1","BZN|SE3","0.00"
"31/08/2023 02:00:00 - 31/08/2023 03:00:00","BZN|SE3","BZN|DK1","563.98"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1","BZN|DE-LU","1556.08"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DE-LU","BZN|DK1","0.00"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1","BZN|DK1A","n/e"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1A","BZN|DK1","n/e"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1","BZN|DK2","0.00"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK2","BZN|DK1","0.00"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1","BZN|GB","n/e"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|GB","BZN|DK1","n/e"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1","BZN|NL","0.00"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|NL","BZN|DK1","385.30"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1","BZN|NO2","0.00"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|NO2","BZN|DK1","1631.99"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|DK1","BZN|SE3","0.00"
"31/08/2023 03:00:00 - 31/08/2023 04:00:00","BZN|SE3","BZN|DK1","612.15"
"31/08/2023 04:00:00 - 31/08/2023 05:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"31/08/2023 04:00:00 - 31/08/2023 05:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
