"MTU","Out Area","In Area","Physical Flow (MW)"
"16/04/2024 11:00:00 - 16/04/2024 12:00:00","BZN|DK1","BZN|SE3","482.90"
"16/04/2024 11:00:00 - 16/04/2024 12:00:00","BZN|SE3","BZN|DK1","0.00"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1","BZN|DE-LU","1089.20"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1","BZN|DK2","407.99"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|GB","BZN|DK1","0.00"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1","BZN|NL","0.00"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|NL","BZN|DK1","694.30"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|NO2","BZN|DK1","0.00"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK1","BZN|SE3","302.35"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|SE3","BZN|DK1","0.00"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1","BZN|DE-LU","1453.68"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1","BZN|DK2","0.89"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|GB","BZN|DK1","0.00"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1","BZN|NL","0.00"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|NL","BZN|DK1","603.93"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|NO2","BZN|DK1","0.00"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK1","BZN|SE3","12.89"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|SE3","BZN|DK1","0.00"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1","BZN|DE-LU","1533.76"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1","BZN|DK2","0.00"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK2","BZN|DK1","405.51"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|GB","BZN|DK1","0.16"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1","BZN|NL","58.57"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|NL","BZN|DK1","0.00"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|NO2","BZN|DK1","0.01"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK1","BZN|SE3","0.00"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|SE3","BZN|DK1","130.00"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1","BZN|DE-LU","1329.28"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1","BZN|DK2","135.24"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1","BZN|GB","63.91"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|GB","BZN|DK1","0.00"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1","BZN|NL","53.99"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|NL","BZN|DK1","0.00"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|NO2","BZN|DK1","0.03"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK1","BZN|SE3","0.00"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|SE3","BZN|DK1","199.92"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1","BZN|DE-LU","956.48"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1","BZN|DK2","466.72"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|GB","BZN|DK1","58.24"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1","BZN|NL","0.00"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|NL","BZN|DK1","236.75"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|NO2","BZN|DK1","0.03"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK1","BZN|SE3","0.00"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|SE3","BZN|DK1","199.93"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1","BZN|DE-LU","1825.04"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1","BZN|DK2","133.28"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|GB","BZN|DK1","542.66"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1","BZN|NL","0.00"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|NL","BZN|DK1","646.00"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|NO2","BZN|DK1","0.04"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK1","BZN|SE3","0.00"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|SE3","BZN|DK1","195.44"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1","BZN|DE-LU","1504.00"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1","BZN|DK2","178.07"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|GB","BZN|DK1","793.62"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1","BZN|NL","0.00"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|NL","BZN|DK1","697.09"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|NO2","BZN|DK1","0.05"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK1","BZN|SE3","0.00"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|SE3","BZN|DK1","107.80"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1","BZN|DE-LU","834.24"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1","BZN|DK2","0.00"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK2","BZN|DK1","64.39"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|GB","BZN|DK1","800.00"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1","BZN|NL","0.00"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|NL","BZN|DK1","685.84"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|NO2","BZN|DK1","0.06"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK1","BZN|SE3","379.86"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|SE3","BZN|DK1","0.00"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1","BZN|DE-LU","658.08"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DE-LU","BZN|DK1","0.00"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1","BZN|DK2","0.00"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|GB","BZN|DK1","766.55"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1","BZN|NL","0.00"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|NL","BZN|DK1","398.29"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|NO2","BZN|DK1","22.73"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK1","BZN|SE3","0.00"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|SE3","BZN|DK1","150.41"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1","BZN|DE-LU","0.00"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DE-LU","BZN|DK1","1127.76"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1","BZN|DK2","62.01"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1","BZN|GB","348.15"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|GB","BZN|DK1","0.00"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1","BZN|NL","252.10"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|NL","BZN|DK1","0.00"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|NO2","BZN|DK1","309.78"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK1","BZN|SE3","63.86"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|SE3","BZN|DK1","0.00"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1","BZN|DE-LU","0.00"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DE-LU","BZN|DK1","859.12"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1","BZN|DK2","149.06"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1","BZN|GB","0.00"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|GB","BZN|DK1","112.97"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1","BZN|NL","688.62"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|NL","BZN|DK1","0.00"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|NO2","BZN|DK1","331.95"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK1","BZN|SE3","0.00"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|SE3","BZN|DK1","179.85"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1","BZN|DE-LU","0.00"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DE-LU","BZN|DK1","953.68"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1","BZN|DK1A","n/e"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1A","BZN|DK1","n/e"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1","BZN|DK2","21.64"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK2","BZN|DK1","0.00"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1","BZN|GB","316.22"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|GB","BZN|DK1","0.00"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1","BZN|NL","700.03"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|NL","BZN|DK1","0.00"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1","BZN|NO2","0.00"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|NO2","BZN|DK1","331.93"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK1","BZN|SE3","0.00"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|SE3","BZN|DK1","200.00"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1","BZN|DE-LU","0.00"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DE-LU","BZN|DK1","473.28"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1","BZN|DK1A","n/e"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1A","BZN|DK1","n/e"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1","BZN|DK2","91.67"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK2","BZN|DK1","0.00"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1","BZN|GB","0.00"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|GB","BZN|DK1","316.69"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1","BZN|NL","699.73"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|NL","BZN|DK1","0.00"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1","BZN|NO2","0.00"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|NO2","BZN|DK1","331.98"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK1","BZN|SE3","0.00"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|SE3","BZN|DK1","200.00"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1","BZN|DE-LU","0.00"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DE-LU","BZN|DK1","93.04"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1","BZN|DK1A","n/e"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1A","BZN|DK1","n/e"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1","BZN|DK2","0.00"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK2","BZN|DK1","125.34"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1","BZN|GB","0.00"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|GB","BZN|DK1","605.40"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1","BZN|NL","678.31"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|NL","BZN|DK1","0.00"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1","BZN|NO2","0.00"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|NO2","BZN|DK1","332.02"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK1","BZN|SE3","0.00"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|SE3","BZN|DK1","200.00"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1","BZN|DE-LU","88.56"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DE-LU","BZN|DK1","0.00"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1","BZN|DK1A","n/e"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1A","BZN|DK1","n/e"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1","BZN|DK2","0.00"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK2","BZN|DK1","316.51"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1","BZN|GB","0.00"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|GB","BZN|DK1","346.44"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1","BZN|NL","452.80"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|NL","BZN|DK1","0.00"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1","BZN|NO2","0.00"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|NO2","BZN|DK1","332.01"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK1","BZN|SE3","0.00"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|SE3","BZN|DK1","199.92"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1","BZN|DE-LU","613.52"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DE-LU","BZN|DK1","0.00"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1","BZN|DK1A","n/e"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1A","BZN|DK1","n/e"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1","BZN|DK2","0.00"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK2","BZN|DK1","151.56"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1","BZN|GB","0.00"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|GB","BZN|DK1","543.76"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1","BZN|NL","71.19"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|NL","BZN|DK1","0.00"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1","BZN|NO2","0.00"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|NO2","BZN|DK1","332.04"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK1","BZN|SE3","0.00"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|SE3","BZN|DK1","199.98"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1","BZN|DE-LU","1331.44"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DE-LU","BZN|DK1","0.00"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1","BZN|DK1A","n/e"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1A","BZN|DK1","n/e"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1","BZN|DK2","0.00"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK2","BZN|DK1","123.84"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1","BZN|GB","0.00"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|GB","BZN|DK1","792.81"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1","BZN|NL","0.00"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|NL","BZN|DK1","490.70"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1","BZN|NO2","0.00"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|NO2","BZN|DK1","332.08"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK1","BZN|SE3","0.00"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|SE3","BZN|DK1","200.00"
"17/04/2024 05:00:00 - 17/04/2024 06:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
