"MTU","Out Area","In Area","Physical Flow (MW)"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|DK1","BZN|DK2","0.00"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|DK2","BZN|DK1","87.00"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|DK1","BZN|NL","699.77"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|DK1","BZN|NO2","1088.86"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DE-LU","BZN|DK1","2456.84"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1","BZN|DK2","308.56"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1","BZN|NL","699.77"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1","BZN|NO2","1089.00"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DE-LU","BZN|DK1","2423.14"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1","BZN|DK2","152.35"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1","BZN|NL","700.06"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1","BZN|NO2","1088.90"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK1","BZN|SE3","0.03"
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DE-LU","BZN|DK1","2278.76"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1","BZN|DK2","201.14"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1","BZN|NL","700.15"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1","BZN|NO2","1088.57"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DE-LU","BZN|DK1","2353.61"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1","BZN|DK2","330.60"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1","BZN|NL","700.15"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1","BZN|NO2","1088.78"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK1","BZN|SE3","0.02"
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DE-LU","BZN|DK1","2094.77"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1","BZN|DK2","339.76"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1","BZN|NL","687.09"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1","BZN|NO2","1088.59"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK1","BZN|SE3","0.02"
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DE-LU","BZN|DK1","1054.49"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1","BZN|DK2","249.78"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1","BZN|NL","166.74"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1","BZN|NO2","1088.37"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DE-LU","BZN|DK1","1540.08"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1","BZN|DK2","567.06"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1","BZN|NL","685.52"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1","BZN|NO2","1088.29"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DE-LU","BZN|DK1","1700.64"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1","BZN|DK2","590.26"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1","BZN|NL","699.81"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1","BZN|NO2","1088.28"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DE-LU","BZN|DK1","1740.87"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1","BZN|DK2","590.33"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1","BZN|NL","699.81"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1","BZN|NO2","1088.34"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DE-LU","BZN|DK1","1256.79"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1","BZN|DK2","553.70"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1","BZN|NL","700.14"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1","BZN|NO2","1083.84"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DE-LU","BZN|DK1","393.52"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1","BZN|DK2","93.08"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1","BZN|NL","700.38"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1","BZN|NO2","978.60"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DE-LU","BZN|DK1","209.77"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1","BZN|DK2","516.95"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1","BZN|NL","700.38"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1","BZN|NO2","482.63"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|NO2","BZN|DK1","0.00"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1","BZN|DE-LU","0.00"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DE-LU","BZN|DK1","214.55"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1","BZN|DK2","583.45"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1","BZN|NL","700.38"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1","BZN|NO2","0.00"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|NO2","BZN|DK1","101.67"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1","BZN|DE-LU","505.61"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DE-LU","BZN|DK1","0.00"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1","BZN|DK2","580.89"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1","BZN|NL","700.38"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1","BZN|NO2","0.00"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|NO2","BZN|DK1","651.59"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1","BZN|DE-LU","776.67"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DE-LU","BZN|DK1","0.00"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1","BZN|DK2","572.03"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1","BZN|NL","700.15"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1","BZN|NO2","0.00"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|NO2","BZN|DK1","780.89"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1","BZN|DE-LU","745.06"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DE-LU","BZN|DK1","0.00"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1","BZN|DK2","457.22"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1","BZN|GB","n/e"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|GB","BZN|DK1","n/e"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1","BZN|NL","699.58"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|NL","BZN|DK1","0.00"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1","BZN|NO2","0.00"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|NO2","BZN|DK1","344.56"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK1","BZN|SE3","0.00"
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|SE3","BZN|DK1","0.00"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DK1","BZN|DE-LU","835.20"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DE-LU","BZN|DK1","0.00"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DK1","BZN|DK1A","n/e"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DK1A","BZN|DK1","n/e"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DK1","BZN|DK2","285.43"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DK2","BZN|DK1","0.00"
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DK1","BZN|GB","n/e"
