"MTU","Out Area","In Area","Physical Flow (MW)"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK1","BZN|DK2","336.05"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK1","BZN|NO2","1563.07"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|DK1","BZN|SE3","713.50"
"20/03/2016 04:00:00 - 20/03/2016 05:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DE-AT-LU","BZN|DK1","1490.97"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1","BZN|DK2","337.85"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1","BZN|NO2","1488.34"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|DK1","BZN|SE3","713.50"
"20/03/2016 05:00:00 - 20/03/2016 06:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DE-AT-LU","BZN|DK1","1529.08"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1","BZN|DK2","535.01"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1","BZN|NO2","1135.93"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|DK1","BZN|SE3","713.30"
"20/03/2016 06:00:00 - 20/03/2016 07:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DE-AT-LU","BZN|DK1","1535.67"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1","BZN|DK2","517.49"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1","BZN|NO2","879.30"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|DK1","BZN|SE3","713.40"
"20/03/2016 07:00:00 - 20/03/2016 08:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DE-AT-LU","BZN|DK1","1543.70"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1","BZN|DK2","552.82"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1","BZN|NO2","694.40"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|DK1","BZN|SE3","713.50"
"20/03/2016 08:00:00 - 20/03/2016 09:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DE-AT-LU","BZN|DK1","1487.97"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1","BZN|DK2","540.66"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1","BZN|NO2","769.66"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|DK1","BZN|SE3","713.30"
"20/03/2016 09:00:00 - 20/03/2016 10:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DE-AT-LU","BZN|DK1","1440.46"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1","BZN|DK2","582.93"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1","BZN|NO2","727.73"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|DK1","BZN|SE3","713.50"
"20/03/2016 10:00:00 - 20/03/2016 11:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DE-AT-LU","BZN|DK1","1343.27"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1","BZN|DK2","585.05"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1","BZN|NO2","612.97"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|DK1","BZN|SE3","713.80"
"20/03/2016 11:00:00 - 20/03/2016 12:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DE-AT-LU","BZN|DK1","1344.88"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1","BZN|DK2","534.52"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1","BZN|NO2","608.66"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|DK1","BZN|SE3","713.90"
"20/03/2016 12:00:00 - 20/03/2016 13:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DE-AT-LU","BZN|DK1","1534.06"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1","BZN|DK2","578.03"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1","BZN|NO2","672.89"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|DK1","BZN|SE3","714.20"
"20/03/2016 13:00:00 - 20/03/2016 14:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DE-AT-LU","BZN|DK1","1519.06"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1","BZN|DK2","576.95"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1","BZN|NO2","658.25"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|DK1","BZN|SE3","714.10"
"20/03/2016 14:00:00 - 20/03/2016 15:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DE-AT-LU","BZN|DK1","1503.69"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1","BZN|DK2","586.74"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1","BZN|NO2","736.17"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|DK1","BZN|SE3","699.00"
"20/03/2016 15:00:00 - 20/03/2016 16:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DE-AT-LU","BZN|DK1","1499.65"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1","BZN|DK2","589.99"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1","BZN|NO2","560.44"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|DK1","BZN|SE3","581.90"
"20/03/2016 16:00:00 - 20/03/2016 17:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DE-AT-LU","BZN|DK1","954.13"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1","BZN|DK2","563.03"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1","BZN|NO2","12.97"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|NO2","BZN|DK1","0.00"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|DK1","BZN|SE3","485.30"
"20/03/2016 17:00:00 - 20/03/2016 18:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DE-AT-LU","BZN|DK1","318.28"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1","BZN|DK2","224.71"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1","BZN|NO2","0.00"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|NO2","BZN|DK1","317.95"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|DK1","BZN|SE3","194.80"
"20/03/2016 18:00:00 - 20/03/2016 19:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DE-AT-LU","BZN|DK1","175.20"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1","BZN|DK2","562.19"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1","BZN|NO2","0.00"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|NO2","BZN|DK1","557.98"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|DK1","BZN|SE3","298.50"
"20/03/2016 19:00:00 - 20/03/2016 20:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DE-AT-LU","BZN|DK1","190.80"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1","BZN|DK1A","n/e"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1A","BZN|DK1","n/e"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1","BZN|DK2","570.59"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK2","BZN|DK1","0.00"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1","BZN|GB","n/e"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|GB","BZN|DK1","n/e"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1","BZN|NL","n/e"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|NL","BZN|DK1","n/e"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1","BZN|NO2","0.00"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|NO2","BZN|DK1","167.94"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|DK1","BZN|SE3","185.80"
"20/03/2016 20:00:00 - 20/03/2016 21:00:00","BZN|SE3","BZN|DK1","0.00"
"20/03/2016 21:00:00 - 20/03/2016 22:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"20/03/2016 21:00:00 - 20/03/2016 22:00:00","BZN|DE-AT-LU","BZN|DK1","199.62"
"20/03/2016 21:00:00 - 20/03/2016 22:00:00","BZN|DK1","BZN|DE-LU","n/e"
"20/03/2016 21:00:00 - 20/03/2016 22:00:00","BZN|DE-LU","BZN|DK1","n/e"
"20/03/2016 21:00:00 - 20/03/2016 22:00:00","BZN|DK1","BZN|DK1A","n/e"
